ConsumerPriceIndexAllItems,GDP,InflationConsumerPrice,MedianConsumerPriceIndex,RealGDP,RealGDPPerCapita,RealPotentialGDP,UnemployemenrRate
0.0,594.013,1.19877334820186,5.01465339985201,3758.147,20254.0,3765.797811774551,5.8
0.333333333333335,594.013,1.19877334820186,5.01465339985201,3758.147,20254.0,3765.797811774551,5.5
0.0,594.013,1.19877334820186,5.01465339985201,3758.147,20254.0,3765.797811774551,5.6
0.3322259136212639,600.366,1.19877334820186,5.01465339985201,3792.149,20366.0,3805.3125821851854,5.6
0.0,600.366,1.19877334820186,5.01465339985201,3792.149,20366.0,3805.3125821851854,5.5
0.0,600.366,1.19877334820186,5.01465339985201,3792.149,20366.0,3805.3125821851854,5.5
0.331125827814571,609.027,1.19877334820186,5.01465339985201,3838.776,20536.0,3847.253305997749,5.4
0.0,609.027,1.19877334820186,5.01465339985201,3838.776,20536.0,3847.253305997749,5.7
0.330033003300331,609.027,1.19877334820186,5.01465339985201,3838.776,20536.0,3847.253305997749,5.6
0.0,612.28,1.19877334820186,5.01465339985201,3851.421,20521.0,3890.376304042204,5.4
0.0,612.28,1.19877334820186,5.01465339985201,3851.421,20521.0,3890.376304042204,5.7
0.0,612.28,1.19877334820186,5.01465339985201,3851.421,20521.0,3890.376304042204,5.5
0.0,621.672,1.23966942148753,5.01465339985201,3893.482,20677.0,3933.55516118128,5.7
0.0,621.672,1.23966942148753,5.01465339985201,3893.482,20677.0,3933.55516118128,5.9
0.328947368421054,621.672,1.23966942148753,5.01465339985201,3893.482,20677.0,3933.55516118128,5.7
0.0,629.752,1.23966942148753,5.01465339985201,3937.183,20842.0,3976.3379327836974,5.7
0.0,629.752,1.23966942148753,5.01465339985201,3937.183,20842.0,3976.3379327836974,5.9
0.327868852459018,629.752,1.23966942148753,5.01465339985201,3937.183,20842.0,3976.3379327836974,5.6
0.326797385620916,644.444,1.23966942148753,5.01465339985201,4023.755,21219.0,4018.959695297157,5.6
0.0,644.444,1.23966942148753,5.01465339985201,4023.755,21219.0,4018.959695297157,5.4
0.0,644.444,1.23966942148753,5.01465339985201,4023.755,21219.0,4018.959695297157,5.5
0.3257328990228029,653.938,1.23966942148753,5.01465339985201,4050.147,21276.0,4062.06655803723,5.5
0.0,653.938,1.23966942148753,5.01465339985201,4050.147,21276.0,4062.06655803723,5.7
0.3246753246753259,653.938,1.23966942148753,5.01465339985201,4050.147,21276.0,4062.06655803723,5.5
0.0,669.822,1.27891156462591,5.01465339985201,4135.553,21657.0,4105.435953036787,5.6
0.0,669.822,1.27891156462591,5.01465339985201,4135.553,21657.0,4105.435953036787,5.4
0.0,669.822,1.27891156462591,5.01465339985201,4135.553,21657.0,4105.435953036787,5.4
0.0,678.674,1.27891156462591,5.01465339985201,4180.592,21824.0,4150.330841843084,5.3
0.0,678.674,1.27891156462591,5.01465339985201,4180.592,21824.0,4150.330841843084,5.1
0.323624595469257,678.674,1.27891156462591,5.01465339985201,4180.592,21824.0,4150.330841843084,5.2
0.322580645161292,692.031,1.27891156462591,5.01465339985201,4245.918,22085.0,4196.177090748073,4.9
-0.32154340836013,692.031,1.27891156462591,5.01465339985201,4245.918,22085.0,4196.177090748073,5.0
0.322580645161292,692.031,1.27891156462591,5.01465339985201,4245.918,22085.0,4196.177090748073,5.1
